user_id,meal_id,rating,consumed,meal_type
522,1948,4.5,1,snack
67,1058,1.0,0,dinner
255,1845,3.5,1,snack
186,365,3.0,1,breakfast
58,413,3.0,0,breakfast
868,161,2.5,0,breakfast
128,208,3.5,0,breakfast
664,101,1.5,0,breakfast
766,990,3.0,1,lunch
326,1855,2.0,0,snack
509,1714,1.0,0,snack
506,1795,1.5,0,snack
781,1749,3.5,1,snack
556,303,3.5,1,breakfast
30,1343,3.5,1,dinner
802,1255,3.5,1,dinner
204,1377,4.5,1,dinner
687,634,3.0,1,lunch
68,603,4.0,1,lunch
692,1481,3.5,0,dinner
300,919,3.0,1,lunch
469,1684,2.5,0,snack
221,108,4.0,1,breakfast
624,1996,4.0,1,snack
333,217,3.0,0,breakfast
393,734,4.0,1,lunch
51,762,2.0,0,lunch
509,1477,5.0,0,dinner
339,1045,4.5,0,dinner
278,609,4.0,1,lunch
195,1487,3.0,0,dinner
760,240,3.5,1,breakfast
594,1469,4.0,0,dinner
272,1697,4.0,1,snack
798,616,1.5,0,lunch
817,1697,3.5,1,snack
636,495,3.0,1,breakfast
670,1291,5.0,1,dinner
947,570,2.5,0,lunch
928,1512,3.0,1,snack
172,1364,3.0,1,dinner
199,1405,2.0,0,dinner
803,269,3.5,0,breakfast
32,1085,4.0,1,dinner
211,273,3.5,0,breakfast
208,1664,3.0,0,snack
379,1244,1.0,0,dinner
894,1126,3.0,0,dinner
260,143,1.0,0,breakfast
166,172,4.0,0,breakfast
80,1677,4.5,0,snack
183,939,2.5,0,lunch
310,547,3.5,1,lunch
878,929,2.5,0,lunch
308,1153,1.0,0,dinner
812,576,4.5,1,lunch
436,710,1.0,0,lunch
322,936,3.5,1,lunch
96,337,3.5,1,breakfast
463,756,1.0,0,lunch
23,1119,4.0,1,dinner
663,1199,2.0,0,dinner
277,1997,2.5,0,snack
917,1290,1.0,0,dinner
41,161,3.0,0,breakfast
441,266,5.0,1,breakfast
395,1064,3.5,1,dinner
451,277,2.5,0,breakfast
239,795,2.0,0,lunch
242,1103,5.0,1,dinner
117,1099,5.0,1,dinner
463,1310,2.5,0,dinner
156,973,3.0,1,lunch
692,1010,3.5,1,dinner
830,709,1.5,0,lunch
137,1876,1.0,0,snack
978,1926,3.5,1,snack
623,1544,5.0,0,snack
263,1209,3.5,1,dinner
743,636,3.5,1,lunch
894,1218,3.0,1,dinner
929,493,4.5,1,breakfast
773,375,1.0,0,breakfast
289,1256,2.5,0,dinner
527,66,1.5,0,breakfast
758,1534,1.0,0,snack
868,534,4.0,0,lunch
114,1608,3.0,1,snack
599,757,3.0,0,lunch
501,327,1.0,0,breakfast
705,270,3.0,1,breakfast
236,32,2.0,0,breakfast
220,1919,2.0,0,snack
641,983,3.5,1,lunch
696,374,3.5,1,breakfast
234,250,3.0,1,breakfast
469,397,3.0,1,breakfast
577,1691,2.5,0,snack
843,571,4.0,1,lunch
253,347,2.5,0,breakfast
702,1217,2.5,0,dinner
199,279,5.0,1,breakfast
836,1609,3.5,1,snack
431,994,4.0,1,lunch
85,1270,3.5,1,dinner
406,1574,2.5,0,snack
174,109,2.0,0,breakfast
630,1917,2.0,0,snack
25,134,1.5,0,breakfast
334,1553,1.5,0,snack
949,1781,1.0,0,snack
281,248,3.0,1,breakfast
888,1955,3.0,1,snack
62,42,4.0,1,breakfast
807,385,3.5,1,breakfast
728,963,2.0,0,lunch
254,1317,3.0,1,dinner
394,444,1.0,0,breakfast
69,1276,2.0,0,dinner
890,1255,3.5,1,dinner
280,648,2.0,0,lunch
43,937,4.5,1,lunch
99,1251,3.5,1,dinner
725,1078,2.0,0,dinner
712,1318,3.0,1,dinner
139,542,2.5,0,lunch
933,1954,1.5,0,snack
694,782,2.5,0,lunch
143,402,3.0,1,breakfast
890,499,2.0,0,breakfast
415,1846,2.5,0,snack
273,395,2.5,0,breakfast
13,313,4.0,1,breakfast
997,67,2.5,0,breakfast
923,473,1.0,0,breakfast
528,960,5.0,1,lunch
425,518,3.0,1,lunch
670,1230,4.0,0,dinner
78,1333,1.0,0,dinner
858,1161,2.0,0,dinner
994,1671,3.5,1,snack
647,1774,3.0,1,snack
630,1714,3.0,1,snack
294,1202,2.0,0,dinner
449,702,3.0,1,lunch
430,176,2.0,0,breakfast
733,89,3.0,1,breakfast
646,1052,2.5,0,dinner
682,1927,4.0,0,snack
28,1711,3.5,0,snack
395,1099,3.5,1,dinner
369,1541,2.5,0,snack
85,818,3.0,0,lunch
710,1467,1.0,0,dinner
552,604,4.0,1,lunch
571,1948,3.5,1,snack
561,1553,1.0,0,snack
548,417,2.5,0,breakfast
360,1635,4.5,1,snack
134,1163,3.5,0,dinner
121,1191,3.5,0,dinner
943,1669,2.5,0,snack
903,1928,5.0,1,snack
470,484,2.0,0,breakfast
198,573,3.0,1,lunch
63,798,2.5,0,lunch
806,1455,3.0,1,dinner
39,1694,4.0,0,snack
413,736,1.0,0,lunch
730,0,4.5,0,breakfast
297,1590,3.0,0,snack
618,241,3.0,1,breakfast
907,1676,2.5,0,snack
358,930,3.0,1,lunch
113,473,4.0,0,breakfast
217,1225,1.5,0,dinner
301,1437,3.0,1,dinner
561,1632,3.5,1,snack
778,553,3.5,1,lunch
762,1306,3.5,1,dinner
657,818,3.0,0,lunch
238,1913,3.0,0,snack
830,193,5.0,1,breakfast
939,1086,4.0,0,dinner
204,1022,3.5,0,dinner
848,1698,4.0,1,snack
916,1784,2.5,0,snack
611,774,3.0,1,lunch
665,593,2.0,0,lunch
475,957,1.5,0,lunch
44,663,1.0,0,lunch
893,664,2.0,0,lunch
859,530,3.5,1,lunch
502,193,4.0,1,breakfast
711,1221,3.5,1,dinner
120,341,1.0,0,breakfast
952,1514,2.5,0,snack
471,1896,2.0,0,snack
114,1785,3.0,1,snack
727,1645,2.5,0,snack
292,278,2.5,0,breakfast
751,1065,3.5,1,dinner
752,1491,4.0,1,dinner
300,1104,2.5,0,dinner
113,252,1.5,0,breakfast
604,1798,3.5,1,snack
648,709,3.0,1,lunch
898,577,1.5,0,lunch
297,1869,3.0,1,snack
480,148,3.0,1,breakfast
980,695,2.5,0,lunch
805,1543,4.5,1,snack
629,111,3.0,1,breakfast
410,1073,1.0,0,dinner
567,790,2.5,0,lunch
591,76,3.5,1,breakfast
600,79,4.0,1,breakfast
29,1773,3.0,1,snack
180,1712,2.0,0,snack
919,1869,1.0,0,snack
751,787,4.0,1,lunch
515,662,1.0,0,lunch
305,1739,3.0,1,snack
462,1046,1.0,0,dinner
698,1344,2.5,0,dinner
83,486,2.5,0,breakfast
415,1247,2.5,0,dinner
356,592,3.0,0,lunch
690,98,3.5,1,breakfast
394,953,2.5,0,lunch
936,814,1.0,0,lunch
169,1874,4.0,1,snack
155,813,3.5,1,lunch
815,572,3.5,1,lunch
173,1076,1.5,0,dinner
320,181,1.0,0,breakfast
228,1051,5.0,1,dinner
334,830,3.5,1,lunch
114,779,3.0,1,lunch
437,1667,3.5,1,snack
117,444,4.0,1,breakfast
562,1426,4.0,1,dinner
44,459,1.5,0,breakfast
578,873,3.0,1,lunch
446,1468,3.0,0,dinner
556,1305,4.0,0,dinner
786,1128,2.0,0,dinner
638,820,2.0,0,lunch
163,1480,3.5,0,dinner
452,278,2.5,0,breakfast
517,1525,3.0,1,snack
620,131,3.5,1,breakfast
291,954,3.5,0,lunch
187,1427,1.0,0,dinner
406,1121,3.5,1,dinner
598,1388,4.0,0,dinner
695,1978,3.0,1,snack
507,1142,3.0,1,dinner
555,1354,3.5,1,dinner
782,1578,2.0,0,snack
979,549,1.0,0,lunch
399,918,4.5,0,lunch
478,1118,3.5,0,dinner
464,293,2.5,0,breakfast
227,1223,3.0,0,dinner
788,772,3.5,1,lunch
894,1260,2.5,0,dinner
726,988,2.5,0,lunch
113,1775,2.5,0,snack
861,133,3.5,1,breakfast
735,889,1.0,0,lunch
484,291,4.0,1,breakfast
861,1147,5.0,1,dinner
942,1813,3.0,0,snack
400,1047,3.0,1,dinner
73,1199,1.0,0,dinner
726,1269,4.5,1,dinner
225,840,1.5,0,lunch
464,1112,3.5,0,dinner
104,52,4.0,0,breakfast
986,1161,4.5,1,dinner
727,306,3.0,0,breakfast
856,1754,4.0,1,snack
859,141,2.0,0,breakfast
691,1957,3.0,1,snack
260,1219,1.0,0,dinner
582,678,2.0,0,lunch
778,771,3.5,1,lunch
601,473,3.0,1,breakfast
154,1288,4.0,0,dinner
393,165,1.0,0,breakfast
646,78,4.0,1,breakfast
42,905,3.0,1,lunch
583,1074,2.0,0,dinner
906,1665,4.0,1,snack
523,1659,3.5,1,snack
689,932,4.0,1,lunch
943,1077,3.5,1,dinner
18,1983,1.0,0,snack
919,451,1.5,0,breakfast
573,224,4.5,1,breakfast
288,1785,4.0,1,snack
562,322,3.0,1,breakfast
552,453,1.0,0,breakfast
374,1095,1.0,0,dinner
895,670,2.0,0,lunch
851,1678,4.0,1,snack
81,1413,1.5,0,dinner
186,1830,4.5,1,snack
656,822,3.0,1,lunch
176,1591,3.5,1,snack
813,1497,4.0,1,dinner
361,1360,2.5,0,dinner
797,195,2.5,0,breakfast
711,1758,3.0,1,snack
474,209,2.0,0,breakfast
110,756,3.0,0,lunch
142,123,3.5,0,breakfast
37,655,4.5,0,lunch
716,1882,3.0,1,snack
173,1915,3.0,1,snack
656,1416,2.5,0,dinner
142,900,3.0,0,lunch
809,799,4.5,1,lunch
749,1708,2.5,0,snack
774,1163,3.5,1,dinner
608,1587,4.0,1,snack
64,1317,4.0,1,dinner
613,642,2.5,0,lunch
945,69,3.0,1,breakfast
617,1102,5.0,1,dinner
631,1818,1.0,0,snack
687,847,2.0,0,lunch
287,1964,4.0,1,snack
380,438,3.5,1,breakfast
290,1574,4.0,1,snack
970,1006,4.5,1,dinner
348,150,1.0,0,breakfast
409,755,5.0,1,lunch
213,1425,4.5,1,dinner
45,38,2.5,0,breakfast
978,971,4.0,1,lunch
939,1997,2.5,0,snack
902,96,1.5,0,breakfast
357,766,3.0,1,lunch
845,1275,4.0,1,dinner
710,1231,1.5,0,dinner
503,1563,1.0,0,snack
807,1721,3.0,1,snack
179,374,2.5,0,breakfast
826,1293,2.5,0,dinner
439,896,4.0,1,lunch
690,872,5.0,0,lunch
923,665,1.5,0,lunch
198,787,3.5,1,lunch
991,1203,3.0,0,dinner
751,1326,2.5,0,dinner
632,1559,2.5,0,snack
346,728,3.0,0,lunch
309,284,3.0,1,breakfast
864,1194,3.5,1,dinner
587,1937,3.5,0,snack
692,91,5.0,1,breakfast
471,1993,2.0,0,snack
745,1696,1.5,0,snack
371,1048,2.0,0,dinner
70,1071,3.0,1,dinner
545,1733,3.0,0,snack
447,1237,3.0,1,dinner
205,1812,4.0,1,snack
754,588,1.5,0,lunch
721,926,3.0,1,lunch
298,1266,1.5,0,dinner
660,670,2.5,0,lunch
464,515,2.0,0,lunch
108,165,4.0,1,breakfast
794,1211,4.0,1,dinner
105,163,3.5,1,breakfast
16,790,2.0,0,lunch
337,1327,2.5,0,dinner
244,1752,3.5,1,snack
327,661,2.5,0,lunch
770,389,2.5,0,breakfast
525,592,5.0,1,lunch
156,891,4.0,1,lunch
550,745,1.5,0,lunch
227,1812,2.5,0,snack
35,268,3.5,0,breakfast
604,968,3.0,1,lunch
651,271,2.5,0,breakfast
557,1655,3.0,0,snack
364,1537,3.5,0,snack
166,653,5.0,1,lunch
95,1109,3.5,1,dinner
698,936,3.0,1,lunch
144,738,1.5,0,lunch
504,1208,2.0,0,dinner
903,173,3.0,1,breakfast
231,1634,2.5,0,snack
38,793,2.0,0,lunch
760,117,3.0,1,breakfast
947,807,3.0,0,lunch
655,373,3.0,1,breakfast
421,1414,2.0,0,dinner
290,216,2.5,0,breakfast
541,1109,1.0,0,dinner
905,1509,3.5,1,snack
0,1387,1.5,0,dinner
569,1580,4.5,0,snack
683,1091,3.0,1,dinner
209,844,3.5,1,lunch
440,1735,4.5,0,snack
285,1708,4.0,0,snack
871,1275,3.0,1,dinner
930,92,1.0,0,breakfast
494,1039,2.0,0,dinner
765,1028,3.0,1,dinner
417,1363,1.0,0,dinner
29,853,1.5,0,lunch
44,1274,1.0,0,dinner
143,1472,3.5,1,dinner
56,482,1.5,0,breakfast
345,105,2.5,0,breakfast
543,1069,2.0,0,dinner
632,1348,1.5,0,dinner
115,913,2.5,0,lunch
789,644,4.0,1,lunch
552,903,3.5,0,lunch
522,201,2.5,0,breakfast
853,1462,5.0,1,dinner
343,1714,3.5,1,snack
987,591,3.0,1,lunch
962,1747,3.5,1,snack
5,259,1.5,0,breakfast
534,4,2.0,0,breakfast
921,1372,3.5,1,dinner
396,648,2.5,0,lunch
918,21,2.5,0,breakfast
81,297,2.0,0,breakfast
222,1790,3.5,1,snack
320,1014,1.0,0,dinner
841,1584,4.0,1,snack
240,132,4.0,0,breakfast
110,810,2.5,0,lunch
303,1547,2.0,0,snack
650,1898,2.5,0,snack
340,108,3.5,1,breakfast
398,1339,1.5,0,dinner
483,340,3.5,1,breakfast
189,31,2.0,0,breakfast
72,939,3.0,0,lunch
224,175,3.0,1,breakfast
353,709,1.5,0,lunch
149,1784,2.5,0,snack
855,1653,2.0,0,snack
616,654,4.0,1,lunch
592,1144,3.5,1,dinner
386,1166,3.0,1,dinner
618,1827,3.0,1,snack
799,952,4.5,1,lunch
887,1192,3.5,1,dinner
967,625,2.5,0,lunch
956,701,4.0,1,lunch
537,1531,3.0,1,snack
569,599,2.5,0,lunch
542,465,3.5,0,breakfast
945,883,3.0,1,lunch
701,1649,3.5,1,snack
977,1154,3.0,1,dinner
88,230,4.5,1,breakfast
477,1217,1.0,0,dinner
652,478,4.5,1,breakfast
638,1724,5.0,1,snack
844,569,2.0,0,lunch
494,1237,2.5,0,dinner
156,1157,3.5,1,dinner
790,1958,3.5,1,snack
643,403,4.5,1,breakfast
644,1449,2.5,0,dinner
910,455,3.5,1,breakfast
944,54,4.5,1,breakfast
649,1024,3.0,1,dinner
748,1376,1.5,0,dinner
249,353,4.0,1,breakfast
709,1682,3.5,1,snack
73,1999,3.0,0,snack
372,359,1.0,0,breakfast
993,1256,3.5,1,dinner
960,1391,5.0,1,dinner
378,1697,2.0,0,snack
104,206,2.5,0,breakfast
877,1240,2.5,0,dinner
359,1940,3.0,1,snack
3,1114,3.0,1,dinner
845,1735,2.5,0,snack
651,1485,2.5,0,dinner
260,1178,4.5,1,dinner
703,1645,1.0,0,snack
16,518,1.0,0,lunch
281,484,3.0,1,breakfast
145,1864,2.5,0,snack
300,262,5.0,0,breakfast
164,329,4.0,1,breakfast
228,1333,1.5,0,dinner
596,1775,1.5,0,snack
350,1820,3.0,1,snack
215,95,2.5,0,breakfast
661,1598,4.5,0,snack
762,286,4.0,1,breakfast
265,870,2.5,0,lunch
409,737,2.0,0,lunch
852,1388,4.5,0,dinner
791,1773,4.0,1,snack
561,219,1.5,0,breakfast
661,542,3.5,1,lunch
226,520,4.0,1,lunch
252,1572,3.5,1,snack
75,361,4.5,1,breakfast
889,1812,2.0,0,snack
590,1235,1.0,0,dinner
929,1158,2.5,0,dinner
2,1993,2.5,0,snack
178,1143,3.5,1,dinner
607,835,4.5,1,lunch
399,693,3.0,1,lunch
16,985,4.5,1,lunch
895,1485,1.0,0,dinner
36,66,1.5,0,breakfast
584,487,3.5,1,breakfast
973,725,3.0,1,lunch
638,1767,2.0,0,snack
114,154,3.5,1,breakfast
163,980,3.0,1,lunch
825,346,4.0,1,breakfast
579,1408,3.0,0,dinner
186,32,4.0,1,breakfast
294,1899,4.0,1,snack
925,1223,2.0,0,dinner
787,1698,4.0,1,snack
735,331,3.0,0,breakfast
492,748,2.5,0,lunch
986,901,3.0,0,lunch
770,109,2.5,0,breakfast
262,103,3.5,1,breakfast
124,1695,4.0,1,snack
785,1107,2.5,0,dinner
62,330,1.5,0,breakfast
53,955,4.0,1,lunch
421,1461,3.0,1,dinner
903,23,4.0,1,breakfast
590,1710,2.0,0,snack
970,1863,3.5,1,snack
141,1941,4.0,1,snack
663,1327,4.0,1,dinner
686,350,2.0,0,breakfast
272,801,4.0,0,lunch
948,1513,1.0,0,snack
170,149,4.0,1,breakfast
602,1507,2.0,0,snack
862,1857,3.0,1,snack
465,1419,2.5,0,dinner
221,593,4.0,0,lunch
36,509,1.0,0,lunch
647,291,3.5,1,breakfast
784,1315,4.5,1,dinner
359,770,3.5,1,lunch
355,1443,2.0,0,dinner
131,324,2.0,0,breakfast
240,1324,3.0,1,dinner
741,57,5.0,1,breakfast
599,244,3.0,0,breakfast
429,1606,4.0,1,snack
463,1723,2.0,0,snack
399,65,4.0,1,breakfast
303,521,3.0,1,lunch
703,850,2.0,0,lunch
853,1265,3.0,1,dinner
115,1272,2.0,0,dinner
301,394,2.5,0,breakfast
752,1033,2.5,0,dinner
325,1456,2.5,0,dinner
407,934,3.5,1,lunch
26,371,3.0,1,breakfast
82,871,2.5,0,lunch
964,1891,2.0,0,snack
712,285,2.5,0,breakfast
187,713,2.5,0,lunch
609,658,1.0,0,lunch
329,1541,1.0,0,snack
571,1604,4.5,1,snack
788,64,3.5,0,breakfast
179,1254,2.0,0,dinner
602,1744,2.5,0,snack
719,1740,4.0,1,snack
722,358,4.5,1,breakfast
810,156,3.5,1,breakfast
959,1882,3.5,1,snack
425,1758,3.5,1,snack
365,130,3.0,0,breakfast
317,736,3.0,1,lunch
720,1760,3.0,1,snack
130,1888,2.0,0,snack
25,660,1.0,0,lunch
302,1076,3.0,0,dinner
886,1269,1.0,0,dinner
410,966,1.0,0,lunch
343,1977,4.0,1,snack
166,991,2.5,0,lunch
874,1481,5.0,0,dinner
97,549,1.0,0,lunch
635,102,3.0,1,breakfast
840,199,1.0,0,breakfast
675,1613,4.5,1,snack
381,245,4.0,0,breakfast
899,1140,3.0,1,dinner
568,126,4.0,1,breakfast
141,818,2.5,0,lunch
720,1256,3.0,0,dinner
359,1682,3.5,1,snack
552,1143,2.5,0,dinner
574,1419,2.5,0,dinner
339,1754,1.5,0,snack
451,1572,2.0,0,snack
903,1417,4.0,1,dinner
416,1623,1.5,0,snack
230,752,3.0,1,lunch
583,463,4.0,1,breakfast
536,1447,4.5,1,dinner
935,259,1.5,0,breakfast
365,1053,3.0,1,dinner
465,1778,5.0,1,snack
788,203,2.0,0,breakfast
958,1654,3.0,1,snack
893,130,4.5,1,breakfast
655,1668,2.5,0,snack
225,267,3.5,1,breakfast
248,1701,3.0,1,snack
115,1892,3.0,1,snack
298,963,2.5,0,lunch
312,1919,5.0,1,snack
697,419,4.0,1,breakfast
485,1154,2.0,0,dinner
614,923,3.5,0,lunch
629,1426,3.0,1,dinner
988,1322,4.5,1,dinner
898,1690,3.0,0,snack
33,1481,3.5,1,dinner
889,1704,2.5,0,snack
244,1552,3.0,1,snack
799,1514,3.0,1,snack
828,1539,1.5,0,snack
920,648,1.5,0,lunch
94,1340,1.0,0,dinner
905,402,3.0,1,breakfast
539,263,4.0,0,breakfast
957,808,3.0,1,lunch
354,1707,1.0,0,snack
147,336,1.5,0,breakfast
698,706,3.0,1,lunch
102,1827,1.0,0,snack
603,1974,5.0,1,snack
912,67,2.0,0,breakfast
142,1999,3.5,0,snack
126,126,3.5,1,breakfast
446,1775,4.0,1,snack
549,862,3.0,1,lunch
326,1467,3.0,1,dinner
95,1084,2.5,0,dinner
998,1675,3.5,0,snack
109,122,2.5,0,breakfast
260,891,1.0,0,lunch
771,1091,3.5,1,dinner
87,1568,4.0,1,snack
318,1743,1.0,0,snack
353,830,4.0,1,lunch
210,644,2.5,0,lunch
573,77,4.0,1,breakfast
572,1874,1.5,0,snack
873,1223,3.5,1,dinner
948,96,3.5,1,breakfast
111,1479,3.0,0,dinner
583,1582,3.0,1,snack
591,704,2.0,0,lunch
768,1754,4.0,0,snack
832,1237,2.5,0,dinner
536,1655,2.0,0,snack
640,662,1.0,0,lunch
236,234,4.0,1,breakfast
564,1806,4.0,0,snack
135,1838,1.0,0,snack
321,372,1.0,0,breakfast
192,1397,1.0,0,dinner
141,1022,3.0,0,dinner
294,1327,2.5,0,dinner
548,1383,2.5,0,dinner
301,1215,3.0,1,dinner
971,891,2.5,0,lunch
925,161,3.0,0,breakfast
598,784,4.0,1,lunch
298,948,3.0,1,lunch
111,1725,2.0,0,snack
243,459,2.0,0,breakfast
735,511,2.0,0,lunch
679,1311,1.0,0,dinner
458,1462,3.0,1,dinner
198,796,4.0,1,lunch
860,228,1.0,0,breakfast
988,635,3.0,1,lunch
148,999,3.0,1,lunch
562,1376,5.0,1,dinner
458,1252,3.5,1,dinner
813,1228,2.0,0,dinner
536,974,1.5,0,lunch
842,1152,3.0,0,dinner
811,184,2.5,0,breakfast
953,1612,4.5,1,snack
136,595,1.0,0,lunch
451,1573,2.0,0,snack
634,1574,4.5,1,snack
382,1441,1.5,0,dinner
870,1634,2.0,0,snack
917,532,4.0,1,lunch
653,495,1.0,0,breakfast
155,1953,2.0,0,snack
590,1230,3.5,1,dinner
972,434,1.0,0,breakfast
582,84,3.0,1,breakfast
214,965,1.0,0,lunch
186,1637,3.5,1,snack
642,1801,5.0,1,snack
659,1865,2.5,0,snack
517,8,2.5,0,breakfast
769,745,1.5,0,lunch
765,202,3.5,1,breakfast
74,1525,2.0,0,snack
692,1740,2.5,0,snack
650,161,4.0,1,breakfast
536,1403,2.5,0,dinner
357,425,5.0,0,breakfast
757,880,1.0,0,lunch
264,1713,3.0,1,snack
888,1425,1.5,0,dinner
242,1545,2.5,0,snack
516,1700,5.0,0,snack
787,1904,4.0,1,snack
206,24,4.5,1,breakfast
626,1416,3.0,1,dinner
729,1674,1.0,0,snack
38,1412,5.0,1,dinner
306,1932,3.0,1,snack
416,1108,3.5,1,dinner
986,1367,3.5,1,dinner
885,995,2.0,0,lunch
90,78,3.0,1,breakfast
732,1765,3.5,1,snack
120,1522,5.0,1,snack
483,1185,3.0,1,dinner
786,1677,3.5,0,snack
33,333,3.5,1,breakfast
369,337,2.0,0,breakfast
214,766,2.5,0,lunch
484,1780,3.5,1,snack
774,1899,4.0,1,snack
44,289,1.0,0,breakfast
311,1556,4.5,1,snack
906,265,3.5,1,breakfast
100,740,4.5,1,lunch
921,1047,2.0,0,dinner
178,1323,3.5,1,dinner
897,846,3.0,1,lunch
730,1749,2.5,0,snack
801,1360,3.0,1,dinner
271,1945,3.5,0,snack
916,1926,1.5,0,snack
987,1055,4.0,1,dinner
470,83,4.0,1,breakfast
450,1101,4.5,1,dinner
924,1480,5.0,1,dinner
259,1614,3.0,1,snack
866,1911,4.0,1,snack
718,433,3.5,0,breakfast
384,719,4.5,0,lunch
570,121,1.0,0,breakfast
941,1494,3.5,0,dinner
164,1340,4.5,1,dinner
462,1866,2.0,0,snack
454,1557,1.5,0,snack
581,1926,4.0,1,snack
782,963,4.5,1,lunch
381,923,3.5,1,lunch
84,383,4.5,1,breakfast
137,799,2.5,0,lunch
238,164,4.0,1,breakfast
475,1688,5.0,1,snack
134,1054,2.0,0,dinner
785,1386,2.5,0,dinner
18,721,1.5,0,lunch
900,1997,2.0,0,snack
141,6,2.5,0,breakfast
324,137,4.0,1,breakfast
485,1133,3.0,1,dinner
456,286,5.0,1,breakfast
22,1583,3.0,1,snack
321,637,3.0,1,lunch
470,746,3.5,1,lunch
218,343,4.5,1,breakfast
643,578,1.0,0,lunch
176,411,2.5,0,breakfast
227,117,3.5,1,breakfast
748,1373,3.5,1,dinner
148,428,3.5,1,breakfast
147,331,1.5,0,breakfast
541,825,1.0,0,lunch
489,1492,4.0,0,dinner
604,1859,3.0,1,snack
197,1068,1.0,0,dinner
906,1948,3.0,1,snack
587,495,3.0,1,breakfast
296,1691,2.5,0,snack
75,487,4.0,0,breakfast
73,70,2.5,0,breakfast
182,1192,4.5,1,dinner
365,1919,4.5,1,snack
711,638,2.5,0,lunch
910,774,4.0,1,lunch
911,1307,3.0,1,dinner
561,736,1.0,0,lunch
111,255,5.0,1,breakfast
838,1432,4.0,1,dinner
495,764,2.0,0,lunch
365,1551,4.0,0,snack
210,403,2.5,0,breakfast
159,1098,2.5,0,dinner
4,1433,3.0,1,dinner
550,1144,1.0,0,dinner
832,1826,2.5,0,snack
790,915,3.5,1,lunch
547,1085,3.0,1,dinner
308,277,1.0,0,breakfast
657,1713,5.0,1,snack
478,1184,3.0,1,dinner
780,1804,3.0,1,snack
96,1661,5.0,1,snack
26,1225,3.5,1,dinner
663,320,2.0,0,breakfast
917,1717,4.5,1,snack
29,1163,3.5,0,dinner
641,1370,3.5,1,dinner
74,1000,3.0,1,dinner
439,759,3.0,1,lunch
436,14,3.5,1,breakfast
274,1959,2.0,0,snack
49,20,2.5,0,breakfast
916,566,3.0,1,lunch
34,50,2.5,0,breakfast
301,1705,3.0,1,snack
830,887,3.0,1,lunch
732,436,3.5,1,breakfast
712,636,3.0,0,lunch
113,1016,3.0,1,dinner
712,1815,2.5,0,snack
510,703,2.0,0,lunch
416,1960,3.0,1,snack
963,603,4.0,1,lunch
393,954,3.0,1,lunch
818,1691,4.0,1,snack
582,75,4.0,1,breakfast
131,1171,1.0,0,dinner
546,1147,3.5,1,dinner
577,231,3.0,1,breakfast
788,144,4.0,1,breakfast
587,1532,3.0,1,snack
244,687,3.0,0,lunch
672,1501,4.0,1,snack
662,1647,2.0,0,snack
565,1717,3.5,0,snack
599,1214,3.0,1,dinner
621,33,1.5,0,breakfast
537,1944,4.0,0,snack
49,413,2.5,0,breakfast
309,655,3.5,0,lunch
415,791,4.0,1,lunch
471,1884,1.0,0,snack
935,783,2.5,0,lunch
450,794,3.5,0,lunch
721,628,3.0,1,lunch
873,262,4.5,1,breakfast
173,161,1.0,0,breakfast
332,726,3.5,1,lunch
619,192,3.5,1,breakfast
44,430,1.5,0,breakfast
866,985,3.5,0,lunch
28,162,4.5,1,breakfast
582,1549,2.5,0,snack
348,1440,1.5,0,dinner
91,433,5.0,1,breakfast
845,1568,2.0,0,snack
205,488,2.5,0,breakfast
620,1139,3.0,1,dinner
256,1365,2.0,0,dinner
157,533,2.5,0,lunch
837,607,1.5,0,lunch
216,1916,3.5,1,snack
205,1551,3.0,1,snack
140,1690,3.0,1,snack
947,805,3.0,1,lunch
425,1146,3.5,1,dinner
487,1365,2.0,0,dinner
861,167,2.0,0,breakfast
416,1882,5.0,1,snack
115,1010,4.0,1,dinner
621,1870,4.0,1,snack
777,715,2.5,0,lunch
616,1691,3.5,1,snack
810,1136,2.0,0,dinner
340,1877,3.0,1,snack
808,1719,3.5,1,snack
377,160,3.0,1,breakfast
976,726,2.0,0,lunch
95,1612,4.0,1,snack
859,870,3.5,1,lunch
159,1402,4.0,0,dinner
288,1250,3.0,1,dinner
423,1576,1.5,0,snack
658,1443,3.5,1,dinner
492,1521,2.0,0,snack
497,1654,1.5,0,snack
483,170,3.5,1,breakfast
134,1055,4.0,1,dinner
637,923,2.5,0,lunch
536,119,2.5,0,breakfast
737,1081,3.0,1,dinner
104,757,2.0,0,lunch
276,648,3.0,1,lunch
584,432,3.5,1,breakfast
439,1705,3.0,0,snack
67,1137,2.0,0,dinner
215,629,4.5,1,lunch
762,1929,3.5,0,snack
561,12,3.5,1,breakfast
836,348,3.5,1,breakfast
127,1670,1.0,0,snack
449,808,2.5,0,lunch
101,577,1.0,0,lunch
62,1996,4.0,0,snack
733,110,4.0,1,breakfast
389,1602,2.5,0,snack
461,461,4.0,1,breakfast
365,1624,3.5,1,snack
813,1617,3.5,1,snack
199,145,1.0,0,breakfast
429,563,2.5,0,lunch
717,271,3.0,1,breakfast
329,23,2.5,0,breakfast
280,458,3.0,0,breakfast
737,1825,3.5,0,snack
612,1895,2.5,0,snack
74,787,4.0,1,lunch
780,1975,2.0,0,snack
142,1919,3.5,1,snack
309,1842,2.5,0,snack
378,1749,1.0,0,snack
604,192,2.5,0,breakfast
270,1991,2.5,0,snack
