meal_id,name,meal_type,calories,protein_g,carbs_g,fats_g,fiber_g,sodium_mg,sugar_g,prep_time_min,is_diabetic_friendly,is_heart_healthy,is_low_sodium,is_low_carb,is_high_protein,is_low_fat,is_soft_food,is_vegetarian,is_gluten_free
632,Vegetable Curry with Rice (V8),lunch,436,10.4,64.5,12.5,5.2,581,15.9,45,0,0,0,0,0,0,1,1,0
633,Minestrone Soup (V8),lunch,244,9.8,37.2,5.9,5.9,413,16.1,30,1,1,0,0,0,1,1,0,0
634,Baked Potato with Tuna (V8),lunch,387,23.7,45.3,8.6,4.3,454,14.1,60,0,1,0,0,1,1,1,0,0
635,Grilled Chicken Salad (V9),lunch,367,31.5,18.9,16.8,4.2,319,9.0,15,1,0,1,1,1,0,1,0,0
636,Lentil Soup (V9),lunch,288,15.4,41.2,4.1,8.2,675,15.9,15,0,0,0,0,0,1,1,0,0
637,Tuna Sandwich (V9),lunch,340,22.4,32.3,12.6,2.7,781,9.5,20,0,0,0,0,1,0,1,1,1
638,Vegetable Stir Fry with Rice (V9),lunch,377,11.3,54.8,9.4,4.7,139,12.8,15,0,1,1,0,0,1,1,0,0
639,Chicken Noodle Soup (V9),lunch,320,20.0,35.1,8.0,3.0,306,12.0,15,0,1,1,0,0,1,1,0,0
640,Quinoa Bowl with Vegetables (V9),lunch,416,15.4,54.8,13.2,6.6,757,19.3,10,0,0,0,0,0,0,1,1,0
641,Grilled Fish with Vegetables (V9),lunch,278,26.0,13.9,11.2,2.8,777,15.5,30,1,0,0,1,1,0,1,0,0
642,Turkey Wrap (V9),lunch,308,20.0,29.0,10.9,2.7,477,7.0,20,0,1,0,1,0,0,1,0,0
643,Bean and Vegetable Stew (V9),lunch,325,16.8,44.0,6.3,9.4,306,16.0,45,0,1,1,0,0,1,1,0,0
644,Salmon with Sweet Potato (V9),lunch,454,32.5,37.9,15.1,4.3,439,8.6,25,1,0,0,0,1,0,1,1,0
645,Mushroom Risotto (V9),lunch,353,9.3,51.1,11.2,2.8,504,18.0,45,0,0,0,0,0,0,1,0,1
646,Chicken Caesar Salad (V9),lunch,420,29.4,21.0,21.0,3.2,316,18.2,20,0,0,1,1,1,0,1,0,0
647,Vegetable Curry with Rice (V9),lunch,411,9.8,60.8,11.8,4.9,176,16.9,15,0,1,1,0,0,0,1,0,0
648,Minestrone Soup (V9),lunch,265,10.6,40.4,6.4,6.4,649,3.7,25,0,0,0,0,0,1,1,0,0
649,Baked Potato with Tuna (V9),lunch,392,24.0,45.8,8.7,4.4,672,17.4,30,0,0,0,0,1,1,1,0,0
650,Grilled Chicken Salad (V10),lunch,329,28.2,16.9,15.1,3.8,558,8.5,20,1,0,0,1,1,0,1,0,1
651,Lentil Soup (V10),lunch,244,13.1,35.0,3.5,7.0,600,6.2,40,1,0,0,0,0,1,1,1,0
652,Tuna Sandwich (V10),lunch,403,26.5,38.2,14.9,3.2,455,2.7,45,0,1,0,0,1,0,1,0,1
653,Vegetable Stir Fry with Rice (V10),lunch,452,13.6,65.6,11.3,5.7,224,12.6,10,0,1,1,0,0,0,1,1,0
654,Chicken Noodle Soup (V10),lunch,342,21.4,37.4,8.6,3.2,549,14.7,20,0,0,0,0,1,1,1,0,0
655,Quinoa Bowl with Vegetables (V10),lunch,421,15.5,55.5,13.3,6.7,750,18.7,45,0,0,0,0,0,0,1,0,0
656,Grilled Fish with Vegetables (V10),lunch,297,27.7,14.9,11.9,3.0,760,19.7,25,1,0,0,1,1,0,1,0,0
657,Turkey Wrap (V10),lunch,384,24.9,36.2,13.6,3.4,113,3.0,20,0,1,1,0,1,0,1,0,0
658,Bean and Vegetable Stew (V10),lunch,343,17.7,46.6,6.7,10.0,570,18.7,25,0,0,0,0,0,1,1,0,0
659,Salmon with Sweet Potato (V10),lunch,444,31.8,37.1,14.8,4.2,281,7.0,20,1,1,1,0,1,0,1,0,0
660,Mushroom Risotto (V10),lunch,370,9.7,53.6,11.7,2.9,715,14.7,40,0,0,0,0,0,0,1,0,0
661,Chicken Caesar Salad (V10),lunch,453,31.8,22.7,22.7,3.4,533,2.3,60,0,0,0,1,1,0,1,1,1
662,Vegetable Curry with Rice (V10),lunch,414,9.9,61.1,11.8,4.9,395,16.5,40,0,1,1,0,0,0,1,0,0
663,Minestrone Soup (V10),lunch,284,11.4,43.2,6.8,6.8,112,4.8,30,0,1,1,0,0,1,1,0,0
664,Baked Potato with Tuna (V10),lunch,314,19.2,36.7,7.0,3.5,686,12.7,60,0,0,0,0,0,1,1,0,0
665,Grilled Chicken Salad (V11),lunch,304,26.1,15.7,13.9,3.5,739,13.1,45,1,0,0,1,1,0,1,0,0
666,Lentil Soup (V11),lunch,255,13.7,36.5,3.7,7.3,144,19.6,60,1,1,1,0,0,1,1,1,0
667,Tuna Sandwich (V11),lunch,355,23.4,33.7,13.1,2.8,610,4.3,20,0,0,0,0,1,0,1,1,0
668,Vegetable Stir Fry with Rice (V11),lunch,414,12.4,60.1,10.4,5.2,730,13.1,45,0,0,0,0,0,0,1,0,1
669,Chicken Noodle Soup (V11),lunch,304,19.0,33.3,7.6,2.9,408,19.6,10,0,1,0,0,0,1,1,0,0
670,Quinoa Bowl with Vegetables (V11),lunch,357,13.2,47.1,11.3,5.7,593,8.9,15,0,0,0,0,0,0,1,0,1
671,Grilled Fish with Vegetables (V11),lunch,297,27.8,14.9,11.9,3.0,149,6.8,15,1,1,1,1,1,0,1,1,0
672,Turkey Wrap (V11),lunch,343,22.2,32.3,12.1,3.0,737,5.0,60,0,0,0,0,1,0,1,0,0
673,Bean and Vegetable Stew (V11),lunch,337,17.4,45.8,6.5,9.8,209,13.4,30,0,1,1,0,0,1,1,1,1
674,Salmon with Sweet Potato (V11),lunch,389,27.8,32.4,13.0,3.7,148,8.4,30,1,1,1,0,1,0,1,1,1
675,Mushroom Risotto (V11),lunch,415,10.9,60.1,13.1,3.3,322,16.0,40,0,0,1,0,0,0,1,0,1
676,Chicken Caesar Salad (V11),lunch,349,24.5,17.5,17.5,2.6,741,16.9,20,0,0,0,1,1,0,1,0,0
677,Vegetable Curry with Rice (V11),lunch,374,8.9,55.3,10.7,4.5,585,16.1,60,0,0,0,0,0,0,1,1,0
678,Minestrone Soup (V11),lunch,233,9.3,35.4,5.6,5.6,545,17.8,10,1,0,0,0,0,1,1,0,0
679,Baked Potato with Tuna (V11),lunch,394,24.1,46.1,8.8,4.4,205,7.1,15,0,1,1,0,1,1,1,0,0
680,Grilled Chicken Salad (V12),lunch,357,30.7,18.4,16.4,4.1,470,19.9,10,1,0,0,1,1,0,1,0,0
681,Lentil Soup (V12),lunch,283,15.2,40.5,4.0,8.1,778,12.1,60,0,0,0,0,0,1,1,0,0
682,Tuna Sandwich (V12),lunch,345,22.7,32.7,12.7,2.7,181,10.5,10,0,1,1,0,1,0,1,0,0
683,Vegetable Stir Fry with Rice (V12),lunch,440,13.2,63.9,11.0,5.5,426,4.1,60,0,1,0,0,0,0,1,0,0
684,Chicken Noodle Soup (V12),lunch,315,19.7,34.5,7.9,3.0,444,11.2,60,0,1,0,0,0,1,1,1,0
685,Quinoa Bowl with Vegetables (V12),lunch,343,12.6,45.1,10.8,5.4,688,12.4,15,0,0,0,0,0,0,1,0,0
686,Grilled Fish with Vegetables (V12),lunch,342,31.9,17.1,13.7,3.4,171,8.7,60,1,1,1,1,1,0,1,1,1
687,Turkey Wrap (V12),lunch,376,24.3,35.4,13.3,3.3,152,7.0,25,0,1,1,0,1,0,1,0,0
688,Bean and Vegetable Stew (V12),lunch,347,17.9,47.1,6.7,10.1,707,18.7,60,0,0,0,0,0,1,1,0,0
689,Salmon with Sweet Potato (V12),lunch,455,32.6,38.0,15.2,4.3,643,16.4,20,1,0,0,0,1,0,1,0,0
690,Mushroom Risotto (V12),lunch,406,10.7,58.8,12.8,3.2,448,16.3,40,0,0,0,0,0,0,1,0,1
691,Chicken Caesar Salad (V12),lunch,370,25.9,18.5,18.5,2.8,695,6.5,40,0,0,0,1,1,0,1,0,0
692,Vegetable Curry with Rice (V12),lunch,432,10.3,63.9,12.4,5.2,375,8.8,10,0,1,1,0,0,0,1,1,0
693,Minestrone Soup (V12),lunch,238,9.6,36.3,5.7,5.7,372,7.3,60,1,1,1,0,0,1,1,0,1
694,Baked Potato with Tuna (V12),lunch,337,20.6,39.4,7.5,3.7,414,6.3,20,0,1,0,0,1,1,1,0,1
695,Grilled Chicken Salad (V13),lunch,378,32.5,19.5,17.3,4.3,371,13.1,40,1,0,1,1,1,0,1,0,0
696,Lentil Soup (V13),lunch,321,17.2,46.0,4.6,9.2,707,8.8,40,0,0,0,0,0,1,1,0,1
697,Tuna Sandwich (V13),lunch,326,21.5,30.9,12.0,2.6,760,2.8,10,0,0,0,0,1,0,1,0,0
698,Vegetable Stir Fry with Rice (V13),lunch,449,13.5,65.1,11.2,5.6,463,11.0,45,0,1,0,0,0,0,1,0,0
699,Chicken Noodle Soup (V13),lunch,353,22.1,38.7,8.8,3.3,748,17.1,10,0,0,0,0,1,1,1,0,0
700,Quinoa Bowl with Vegetables (V13),lunch,347,12.8,45.7,11.0,5.5,239,15.0,40,0,1,1,0,0,0,1,0,1
701,Grilled Fish with Vegetables (V13),lunch,338,31.5,16.9,13.5,3.4,367,8.8,60,1,1,1,1,1,0,1,1,1
702,Turkey Wrap (V13),lunch,346,22.5,32.7,12.2,3.1,372,5.8,15,0,1,1,0,1,0,1,0,0
703,Bean and Vegetable Stew (V13),lunch,349,18.1,47.4,6.8,10.2,489,8.6,40,0,1,0,0,0,1,1,1,0
704,Salmon with Sweet Potato (V13),lunch,423,30.2,35.3,14.1,4.0,332,7.1,20,1,1,1,0,1,0,1,0,1
705,Mushroom Risotto (V13),lunch,432,11.4,62.6,13.7,3.4,162,2.7,45,0,0,1,0,0,0,1,1,0
706,Chicken Caesar Salad (V13),lunch,421,29.5,21.1,21.1,3.2,127,17.3,45,0,0,1,1,1,0,1,0,0
707,Vegetable Curry with Rice (V13),lunch,401,9.6,59.2,11.5,4.8,276,7.1,15,0,1,1,0,0,0,1,0,0
708,Minestrone Soup (V13),lunch,253,10.1,38.5,6.1,6.1,327,13.2,40,1,1,1,0,0,1,1,0,0
709,Baked Potato with Tuna (V13),lunch,321,19.6,37.5,7.1,3.6,795,10.0,10,0,0,0,0,0,1,1,1,0
710,Grilled Chicken Salad (V14),lunch,354,30.4,18.2,16.2,4.0,559,5.3,60,1,0,0,1,1,0,1,0,1
711,Lentil Soup (V14),lunch,251,13.5,36.0,3.6,7.2,466,4.9,25,1,1,0,0,0,1,1,1,0
712,Tuna Sandwich (V14),lunch,374,24.6,35.4,13.8,3.0,610,11.0,15,0,0,0,0,1,0,1,1,1
713,Vegetable Stir Fry with Rice (V14),lunch,448,13.5,65.0,11.2,5.6,459,12.4,20,0,1,0,0,0,0,1,1,1
714,Chicken Noodle Soup (V14),lunch,362,22.6,39.6,9.1,3.4,212,2.1,25,0,1,1,0,1,1,1,0,1
715,Quinoa Bowl with Vegetables (V14),lunch,404,14.9,53.3,12.8,6.4,450,8.4,25,0,1,0,0,0,0,1,0,0
716,Grilled Fish with Vegetables (V14),lunch,317,29.6,15.9,12.7,3.2,228,9.9,15,1,1,1,1,1,0,1,1,0
717,Turkey Wrap (V14),lunch,332,21.5,31.3,11.7,2.9,532,16.8,30,0,0,0,0,1,0,1,0,0
718,Bean and Vegetable Stew (V14),lunch,290,15.0,39.3,5.6,8.4,242,19.1,40,1,1,1,0,0,1,1,0,0
719,Salmon with Sweet Potato (V14),lunch,377,27.0,31.5,12.6,3.6,169,18.2,60,1,1,1,0,1,0,1,1,1
720,Mushroom Risotto (V14),lunch,389,10.2,56.3,12.3,3.1,760,16.8,40,0,0,0,0,0,0,1,0,0
721,Chicken Caesar Salad (V14),lunch,389,27.3,19.5,19.5,2.9,237,7.9,10,0,0,1,1,1,0,1,1,0
722,Vegetable Curry with Rice (V14),lunch,455,10.8,67.2,13.0,5.4,336,3.4,30,0,1,1,0,0,0,1,1,0
723,Minestrone Soup (V14),lunch,228,9.1,34.7,5.5,5.5,684,18.1,15,1,0,0,0,0,1,1,0,1
724,Baked Potato with Tuna (V14),lunch,377,23.0,44.0,8.4,4.2,207,3.9,15,0,1,1,0,1,1,1,0,0
725,Grilled Chicken Salad (V15),lunch,356,30.6,18.3,16.3,4.1,537,9.6,40,1,0,0,1,1,0,1,1,0
726,Lentil Soup (V15),lunch,274,14.7,39.2,3.9,7.8,594,4.6,45,1,0,0,0,0,1,1,1,0
727,Tuna Sandwich (V15),lunch,375,24.7,35.5,13.8,3.0,651,19.8,10,0,0,0,0,1,0,1,1,0
728,Vegetable Stir Fry with Rice (V15),lunch,383,11.5,55.6,9.6,4.8,504,15.4,40,0,0,0,0,0,1,1,0,0
729,Chicken Noodle Soup (V15),lunch,306,19.2,33.6,7.7,2.9,786,2.9,40,0,0,0,0,0,1,1,1,1
730,Quinoa Bowl with Vegetables (V15),lunch,376,13.9,49.5,11.9,5.9,689,18.4,20,0,0,0,0,0,0,1,1,0
731,Grilled Fish with Vegetables (V15),lunch,327,30.6,16.4,13.1,3.3,608,8.9,10,1,0,0,1,1,0,1,1,1
732,Turkey Wrap (V15),lunch,290,18.8,27.4,10.3,2.6,669,14.3,10,0,0,0,1,0,0,1,0,0
733,Bean and Vegetable Stew (V15),lunch,292,15.1,39.6,5.7,8.5,489,4.9,60,1,1,0,0,0,1,1,0,0
734,Salmon with Sweet Potato (V15),lunch,473,33.9,39.5,15.8,4.5,561,3.2,60,1,0,0,0,1,0,1,1,0
735,Mushroom Risotto (V15),lunch,411,10.8,59.5,13.0,3.2,518,3.4,20,0,0,0,0,0,0,1,1,0
736,Chicken Caesar Salad (V15),lunch,452,31.7,22.6,22.6,3.4,143,16.7,30,0,0,1,1,1,0,1,0,0
737,Vegetable Curry with Rice (V15),lunch,478,11.4,70.6,13.7,5.7,454,8.4,30,0,1,0,0,0,0,1,0,0
738,Minestrone Soup (V15),lunch,233,9.3,35.5,5.6,5.6,562,9.1,25,1,0,0,0,0,1,1,0,1
739,Baked Potato with Tuna (V15),lunch,403,24.7,47.1,9.0,4.5,487,9.5,25,0,1,0,0,1,1,1,0,0
740,Grilled Chicken Salad (V16),lunch,307,26.4,15.8,14.1,3.5,235,11.0,20,1,1,1,1,1,0,1,1,0
741,Lentil Soup (V16),lunch,308,16.5,44.0,4.4,8.8,682,18.8,20,0,0,0,0,0,1,1,0,0
742,Tuna Sandwich (V16),lunch,355,23.4,33.7,13.1,2.8,557,7.7,15,0,0,0,0,1,0,1,0,0
743,Vegetable Stir Fry with Rice (V16),lunch,427,12.8,62.0,10.7,5.3,270,18.1,45,0,1,1,0,0,0,1,0,0
744,Chicken Noodle Soup (V16),lunch,353,22.1,38.6,8.8,3.3,593,3.9,30,0,0,0,0,1,1,1,0,0
745,Quinoa Bowl with Vegetables (V16),lunch,419,15.4,55.2,13.2,6.6,523,11.9,10,0,0,0,0,0,0,1,0,0
746,Grilled Fish with Vegetables (V16),lunch,284,26.5,14.2,11.4,2.8,546,6.9,20,1,0,0,1,1,0,1,0,0
747,Turkey Wrap (V16),lunch,322,20.8,30.3,11.4,2.8,515,14.1,40,0,0,0,0,1,0,1,0,1
748,Bean and Vegetable Stew (V16),lunch,299,15.4,40.5,5.8,8.7,614,20.0,25,0,0,0,0,0,1,1,0,0
749,Salmon with Sweet Potato (V16),lunch,372,26.6,31.0,12.4,3.5,332,5.6,15,1,1,1,0,1,0,1,0,1
750,Mushroom Risotto (V16),lunch,358,9.4,51.8,11.3,2.8,355,18.5,10,0,0,1,0,0,0,1,1,1
751,Chicken Caesar Salad (V16),lunch,390,27.3,19.5,19.5,2.9,124,16.3,15,0,0,1,1,1,0,1,1,0
752,Vegetable Curry with Rice (V16),lunch,369,8.8,54.6,10.6,4.4,124,13.9,25,0,1,1,0,0,0,1,0,1
753,Minestrone Soup (V16),lunch,230,9.2,35.0,5.5,5.5,696,17.0,30,1,0,0,0,0,1,1,0,0
754,Baked Potato with Tuna (V16),lunch,336,20.5,39.2,7.5,3.7,357,18.7,15,0,1,1,0,1,1,1,0,1
755,Grilled Chicken Salad (V17),lunch,341,29.3,17.6,15.6,3.9,629,17.4,20,1,0,0,1,1,0,1,0,1
756,Lentil Soup (V17),lunch,304,16.3,43.4,4.3,8.7,530,6.5,15,0,0,0,0,0,1,1,0,0
757,Tuna Sandwich (V17),lunch,434,28.6,41.1,16.0,3.4,741,3.1,20,0,0,0,0,1,0,1,0,0
758,Vegetable Stir Fry with Rice (V17),lunch,448,13.5,65.0,11.2,5.6,674,2.9,25,0,0,0,0,0,0,1,0,1
759,Chicken Noodle Soup (V17),lunch,293,18.3,32.1,7.3,2.7,564,6.1,30,0,0,0,0,0,1,1,1,1
760,Quinoa Bowl with Vegetables (V17),lunch,345,12.7,45.4,10.9,5.4,729,8.1,25,0,0,0,0,0,0,1,1,0
761,Grilled Fish with Vegetables (V17),lunch,284,26.6,14.2,11.4,2.8,170,2.9,25,1,1,1,1,1,0,1,0,0
762,Turkey Wrap (V17),lunch,338,21.9,31.9,11.9,3.0,530,11.5,20,0,0,0,0,1,0,1,1,1
763,Bean and Vegetable Stew (V17),lunch,291,15.0,39.4,5.6,8.5,410,4.8,25,1,1,0,0,0,1,1,0,0
764,Salmon with Sweet Potato (V17),lunch,408,29.2,34.0,13.6,3.9,323,14.2,30,1,1,1,0,1,0,1,0,0
765,Mushroom Risotto (V17),lunch,361,9.5,52.3,11.4,2.9,133,5.5,40,0,0,1,0,0,0,1,0,0
766,Chicken Caesar Salad (V17),lunch,380,26.6,19.0,19.0,2.9,466,7.4,45,0,0,0,1,1,0,1,1,0
767,Vegetable Curry with Rice (V17),lunch,467,11.1,69.0,13.4,5.6,434,16.9,10,0,1,0,0,0,0,1,0,1
768,Minestrone Soup (V17),lunch,215,8.6,32.8,5.2,5.2,737,11.6,40,1,0,0,0,0,1,1,0,0
769,Baked Potato with Tuna (V17),lunch,314,19.2,36.7,7.0,3.5,748,4.8,45,0,0,0,0,0,1,1,1,1
770,Grilled Chicken Salad (V18),lunch,334,28.7,17.2,15.3,3.8,262,12.4,30,1,0,1,1,1,0,1,0,0
771,Lentil Soup (V18),lunch,302,16.2,43.2,4.3,8.6,286,9.4,15,0,1,1,0,0,1,1,0,0
772,Tuna Sandwich (V18),lunch,380,25.0,36.0,14.0,3.0,115,5.6,30,0,1,1,0,1,0,1,0,0
773,Vegetable Stir Fry with Rice (V18),lunch,355,10.7,51.5,8.9,4.4,440,16.0,15,0,1,0,0,0,1,1,0,0
774,Chicken Noodle Soup (V18),lunch,317,19.8,34.7,7.9,3.0,447,5.5,45,0,1,0,0,0,1,1,1,0
775,Quinoa Bowl with Vegetables (V18),lunch,351,13.0,46.3,11.1,5.6,207,3.1,20,0,1,1,0,0,0,1,0,0
776,Grilled Fish with Vegetables (V18),lunch,331,30.9,16.6,13.2,3.3,111,4.7,20,1,1,1,1,1,0,1,0,0
777,Turkey Wrap (V18),lunch,358,23.2,33.8,12.7,3.2,415,2.0,25,0,1,0,0,1,0,1,1,0
778,Bean and Vegetable Stew (V18),lunch,284,14.7,38.6,5.5,8.3,543,19.0,10,1,0,0,0,0,1,1,0,0
779,Salmon with Sweet Potato (V18),lunch,384,27.5,32.0,12.8,3.7,520,13.7,30,1,0,0,0,1,0,1,0,0
780,Mushroom Risotto (V18),lunch,328,8.6,47.5,10.4,2.6,652,19.9,60,0,0,0,0,0,0,1,0,0
781,Chicken Caesar Salad (V18),lunch,379,26.6,19.0,19.0,2.8,687,2.5,15,0,0,0,1,1,0,1,1,0
782,Vegetable Curry with Rice (V18),lunch,360,8.6,53.2,10.3,4.3,159,16.0,20,0,1,1,0,0,0,1,0,1
783,Minestrone Soup (V18),lunch,234,9.4,35.7,5.6,5.6,770,16.5,15,1,0,0,0,0,1,1,1,0
784,Baked Potato with Tuna (V18),lunch,368,22.5,43.0,8.2,4.1,224,2.4,30,0,1,1,0,1,1,1,1,1
785,Grilled Chicken Salad (V19),lunch,360,30.9,18.5,16.5,4.1,773,18.5,25,1,0,0,1,1,0,1,1,0
786,Lentil Soup (V19),lunch,321,17.2,45.9,4.6,9.2,121,11.5,60,0,1,1,0,0,1,1,0,0
787,Tuna Sandwich (V19),lunch,358,23.6,33.9,13.2,2.8,263,13.1,40,0,1,1,0,1,0,1,1,1
788,Vegetable Stir Fry with Rice (V19),lunch,372,11.2,54.0,9.3,4.7,798,18.6,30,0,0,0,0,0,1,1,0,0
789,Chicken Noodle Soup (V19),lunch,273,17.1,29.9,6.8,2.6,495,7.8,30,0,1,0,1,0,1,1,0,1
790,Quinoa Bowl with Vegetables (V19),lunch,337,12.4,44.4,10.7,5.3,626,3.7,10,0,0,0,0,0,0,1,0,0
791,Grilled Fish with Vegetables (V19),lunch,283,26.5,14.2,11.3,2.8,471,13.6,60,1,1,0,1,1,0,1,0,1
792,Turkey Wrap (V19),lunch,289,18.7,27.2,10.2,2.6,386,7.8,25,0,1,1,1,0,0,1,1,1
793,Bean and Vegetable Stew (V19),lunch,313,16.2,42.5,6.1,9.1,350,16.8,30,0,1,1,0,0,1,1,0,1
794,Salmon with Sweet Potato (V19),lunch,426,30.4,35.5,14.2,4.1,607,6.1,60,1,0,0,0,1,0,1,1,0
795,Mushroom Risotto (V19),lunch,334,8.8,48.3,10.5,2.6,686,16.9,40,0,0,0,0,0,0,1,0,0
796,Chicken Caesar Salad (V19),lunch,444,31.1,22.2,22.2,3.3,710,18.0,20,0,0,0,1,1,0,1,0,0
797,Vegetable Curry with Rice (V19),lunch,395,9.4,58.4,11.3,4.7,425,12.7,60,0,1,0,0,0,0,1,1,0
798,Minestrone Soup (V19),lunch,222,8.9,33.8,5.3,5.3,574,4.2,25,1,0,0,0,0,1,1,0,0
799,Baked Potato with Tuna (V19),lunch,400,24.5,46.7,8.9,4.4,201,3.7,20,0,1,1,0,1,1,1,1,1
800,Grilled Chicken Salad (V20),lunch,327,28.1,16.8,15.0,3.7,151,10.9,30,1,0,1,1,1,0,1,0,1
801,Lentil Soup (V20),lunch,248,13.3,35.5,3.6,7.1,726,10.6,20,1,0,0,0,0,1,1,1,0
802,Tuna Sandwich (V20),lunch,397,26.1,37.6,14.6,3.1,650,19.6,45,0,0,0,0,1,0,1,0,1
803,Vegetable Stir Fry with Rice (V20),lunch,416,12.5,60.4,10.4,5.2,510,18.8,15,0,0,0,0,0,0,1,0,0
804,Chicken Noodle Soup (V20),lunch,296,18.5,32.4,7.4,2.8,468,13.0,10,0,1,0,0,0,1,1,0,0
805,Quinoa Bowl with Vegetables (V20),lunch,338,12.5,44.5,10.7,5.3,475,3.3,45,0,1,0,0,0,0,1,0,1
806,Grilled Fish with Vegetables (V20),lunch,318,29.7,15.9,12.7,3.2,751,8.5,30,1,0,0,1,1,0,1,0,0
807,Turkey Wrap (V20),lunch,383,24.8,36.1,13.5,3.4,368,15.8,40,0,1,1,0,1,0,1,0,0
808,Bean and Vegetable Stew (V20),lunch,321,16.6,43.6,6.2,9.3,579,15.6,40,0,0,0,0,0,1,1,0,0
809,Salmon with Sweet Potato (V20),lunch,426,30.5,35.5,14.2,4.1,528,4.2,25,1,0,0,0,1,0,1,0,0
810,Mushroom Risotto (V20),lunch,415,10.9,60.2,13.1,3.3,640,8.1,25,0,0,0,0,0,0,1,1,1
811,Chicken Caesar Salad (V20),lunch,399,28.0,20.0,20.0,3.0,513,18.9,30,0,0,0,1,1,0,1,1,0
812,Vegetable Curry with Rice (V20),lunch,409,9.7,60.4,11.7,4.9,717,13.1,30,0,0,0,0,0,0,1,0,0
813,Minestrone Soup (V20),lunch,217,8.7,33.0,5.2,5.2,186,9.5,45,1,1,1,0,0,1,1,0,0
814,Baked Potato with Tuna (V20),lunch,322,19.7,37.6,7.2,3.6,749,6.7,60,0,0,0,0,0,1,1,0,0
815,Grilled Chicken Salad (V21),lunch,332,28.5,17.1,15.2,3.8,612,4.9,25,1,0,0,1,1,0,1,1,0
816,Lentil Soup (V21),lunch,255,13.7,36.5,3.7,7.3,359,11.9,40,1,1,1,0,0,1,1,0,1
817,Tuna Sandwich (V21),lunch,336,22.1,31.9,12.4,2.7,391,11.7,20,0,1,1,0,1,0,1,0,0
818,Vegetable Stir Fry with Rice (V21),lunch,357,10.7,51.9,8.9,4.5,255,7.3,60,0,1,1,0,0,1,1,0,0
819,Chicken Noodle Soup (V21),lunch,307,19.2,33.7,7.7,2.9,520,3.5,60,0,0,0,0,0,1,1,0,0
820,Quinoa Bowl with Vegetables (V21),lunch,380,14.0,50.0,12.0,6.0,641,3.4,20,0,0,0,0,0,0,1,0,0
821,Grilled Fish with Vegetables (V21),lunch,287,26.8,14.4,11.5,2.9,189,7.0,45,1,1,1,1,1,0,1,0,0
822,Turkey Wrap (V21),lunch,389,25.2,36.7,13.8,3.4,189,5.2,40,0,1,1,0,1,0,1,0,0
823,Bean and Vegetable Stew (V21),lunch,307,15.9,41.6,5.9,8.9,706,19.9,40,0,0,0,0,0,1,1,0,0
824,Salmon with Sweet Potato (V21),lunch,459,32.8,38.3,15.3,4.4,729,13.1,45,1,0,0,0,1,0,1,0,1
825,Mushroom Risotto (V21),lunch,415,10.9,60.2,13.1,3.3,260,12.2,30,0,0,1,0,0,0,1,0,0
826,Chicken Caesar Salad (V21),lunch,385,27.0,19.3,19.3,2.9,373,12.8,20,0,0,1,1,1,0,1,0,0
827,Vegetable Curry with Rice (V21),lunch,471,11.2,69.5,13.5,5.6,463,2.9,15,0,1,0,0,0,0,1,0,1
828,Minestrone Soup (V21),lunch,232,9.3,35.3,5.6,5.6,197,16.4,40,1,1,1,0,0,1,1,1,0
829,Baked Potato with Tuna (V21),lunch,356,21.8,41.6,7.9,4.0,602,12.8,45,0,0,0,0,1,1,1,1,0
830,Grilled Chicken Salad (V22),lunch,314,27.0,16.2,14.4,3.6,323,6.0,45,1,1,1,1,1,0,1,0,1
831,Lentil Soup (V22),lunch,306,16.4,43.8,4.4,8.8,552,12.9,15,0,0,0,0,0,1,1,1,0
832,Tuna Sandwich (V22),lunch,384,25.3,36.5,14.2,3.0,222,4.9,20,0,1,1,0,1,0,1,0,1
833,Vegetable Stir Fry with Rice (V22),lunch,411,12.4,59.7,10.3,5.1,495,9.2,30,0,1,0,0,0,0,1,0,0
834,Chicken Noodle Soup (V22),lunch,297,18.6,32.6,7.4,2.8,221,4.6,25,0,1,1,0,0,1,1,1,1
835,Quinoa Bowl with Vegetables (V22),lunch,386,14.2,50.8,12.2,6.1,115,12.2,60,0,1,1,0,0,0,1,1,0
836,Grilled Fish with Vegetables (V22),lunch,265,24.8,13.3,10.6,2.7,426,3.8,40,1,1,0,1,1,0,1,0,0
837,Turkey Wrap (V22),lunch,342,22.2,32.2,12.1,3.0,527,2.8,20,0,0,0,0,1,0,1,0,0
838,Bean and Vegetable Stew (V22),lunch,305,15.8,41.4,5.9,8.9,405,5.1,10,0,1,0,0,0,1,1,0,0
839,Salmon with Sweet Potato (V22),lunch,442,31.6,36.9,14.8,4.2,519,8.4,20,1,0,0,0,1,0,1,0,0
840,Mushroom Risotto (V22),lunch,328,8.6,47.5,10.4,2.6,289,8.9,40,0,0,1,0,0,0,1,1,0
841,Chicken Caesar Salad (V22),lunch,360,25.2,18.0,18.0,2.7,191,13.6,20,0,0,1,1,1,0,1,0,0
842,Vegetable Curry with Rice (V22),lunch,439,10.5,64.8,12.6,5.2,580,2.4,10,0,0,0,0,0,0,1,1,0
843,Minestrone Soup (V22),lunch,257,10.3,39.1,6.2,6.2,531,4.1,30,1,0,0,0,0,1,1,1,1
844,Baked Potato with Tuna (V22),lunch,325,19.9,38.0,7.2,3.6,466,5.7,15,0,1,0,0,0,1,1,0,0
